1523362608708,acc,-0.0576782,-0.385773,-1.22681
1523362608708,gyro,0.279014,-1.68649,0.443748
1523362608709,mag,101.266,275.62,83.9445
1523362608709,ori,-7.43497,11.7893,21.0427
1523362608717,acc,-0.0299835,-0.331116,-1.52789
1523362608718,gyro,0.228091,-1.90434,0.773997
1523362608718,mag,100.217,275.541,84.5592
1523362608719,ori,-8.48627,11.8896,21.3768
1523362608727,acc,-0.237381,-0.18924,-1.98489
1523362608728,gyro,0.657748,-2.12139,0.718347
1523362608728,mag,100.217,275.541,84.5592
1523362608729,ori,-9.70809,11.9862,21.8694
1523362608737,acc,-0.478195,-0.116623,-2.38193
1523362608738,gyro,1.5992,-2.23533,0.296395
1523362608738,mag,99.1699,276.288,84.4235
1523362608738,ori,-11.0174,12.414,22.3291
1523362608748,acc,-0.585449,-0.0626984,-2.5766
1523362608748,gyro,2.62109,-2.77175,-0.149249
1523362608748,mag,99.1699,276.288,84.4235
1523362608749,ori,-12.4234,13.4443,22.6611
1523362608758,acc,-0.553238,0.0132751,-2.6185
1523362608759,gyro,3.43489,-3.66206,-0.418643
1523362608759,mag,98.2662,275.235,85.1117
1523362608760,ori,-14.1932,15.0576,22.9202
1523362608767,acc,-0.632431,-0.0430145,-2.45238
1523362608768,gyro,4.12044,-4.03099,-0.670241
1523362608769,mag,98.2662,275.235,85.1117
1523362608769,ori,-16.4571,17.1233,23.2307
1523362608777,acc,-0.814651,0.0370941,-1.87173
1523362608778,gyro,4.68777,-3.42881,-1.49999
1523362608778,mag,96.4562,273.28,84.313
1523362608778,ori,-18.7875,19.6228,23.5215
1523362608787,acc,-0.0595093,-0.494431,-1.0405
1523362608788,gyro,4.54287,-2.40117,-1.36019
1523362608788,mag,96.4562,273.28,84.313
1523362608789,ori,-20.6474,22.4708,23.5988
1523362608797,acc,0.578629,-0.93306,-0.237549
1523362608798,gyro,3.63476,-0.782161,-0.0903773
1523362608798,mag,94.4068,268.175,83.3692
1523362608799,ori,-21.9419,25.0263,23.9762
1523362608808,acc,-0.129181,-0.310928,0.0856171
1523362608808,gyro,2.47681,0.288236,0.394451
1523362608808,mag,94.4068,268.175,83.3692
1523362608809,ori,-22.5984,26.7618,24.8555
1523362608817,acc,-0.369675,-0.135132,0.194092
1523362608818,gyro,2.04753,1.42825,0.274711
1523362608818,mag,92.7358,264.046,81.7447
1523362608819,ori,-22.6202,27.9123,25.6545
1523362608827,acc,-0.29689,-0.278366,0.347916
1523362608828,gyro,1.86169,2.02697,0.316581
1523362608829,mag,92.7358,264.046,81.7447
1523362608829,ori,-22.002,28.9192,26.329
1523362608837,acc,-0.279968,-0.207428,0.93866
1523362608838,gyro,1.32732,2.47863,0.276585
1523362608838,mag,92.123,261.646,80.4044
1523362608839,ori,-21.0753,29.7919,26.9573
1523362608847,acc,-0.311203,-0.265182,1.60735
1523362608848,gyro,0.19409,2.81444,0.0898902
1523362608848,mag,92.123,261.646,80.4044
1523362608849,ori,-19.782,30.3229,27.3628
1523362608857,acc,-0.493301,-0.284531,2.06281
1523362608859,gyro,-1.38496,2.51727,-0.389884
1523362608859,mag,93.3872,259.927,78.3626
1523362608859,ori,-18.1519,30.2249,27.33
1523362608867,acc,-0.638519,-0.434799,2.31947
1523362608868,gyro,-3.13597,1.69014,-1.08162
1523362608868,mag,93.3872,259.927,78.3626
1523362608869,ori,-16.4526,29.3218,26.6248
1523362608877,acc,-0.752823,-0.365677,2.49217
1523362608878,gyro,-3.13597,1.69014,-1.08162
1523362608878,mag,96.0901,261.663,75.0989
1523362608879,ori,-14.9331,27.5347,25.2075
1523362608887,acc,-0.744537,-0.127228,2.53462
1523362608888,gyro,-7.23542,0.145046,-2.48732
1523362608889,mag,100.394,268.503,73.6102
1523362608889,ori,-13.6286,24.7119,23.1026
1523362608897,acc,-0.888763,0.185211,2.20049
1523362608898,gyro,-9.3756,-0.669906,-3.05741
1523362608899,mag,100.394,268.503,73.6102
1523362608899,ori,-12.6054,20.7018,20.4154
1523362608907,acc,-0.920868,0.683395,1.7724
1523362608908,gyro,-11.1589,-1.18096,-3.41786
1523362608909,mag,103.975,278.857,80.0049
1523362608909,ori,-12.0931,15.5593,17.2769
1523362608914,gps,39.9903209425926,116.307236250753
1523362608917,acc,-0.623917,1.10837,1.03821
1523362608918,gyro,-12.4605,-1.51802,-3.20015
1523362608918,mag,103.975,278.857,80.0049
1523362608919,ori,-12.0958,9.49797,13.9033
1523362608927,acc,-0.44516,1.49077,0.295593
1523362608928,gyro,-12.9407,-1.18558,-2.77359
1523362608929,mag,102.51,283.192,90.5983
1523362608929,ori,-12.5661,2.80046,10.6222
1523362608937,acc,-0.347076,1.94998,-0.652557
1523362608938,gyro,-12.7899,-1.3559,-2.39836
1523362608938,mag,102.51,283.192,90.5983
1523362608939,ori,-13.2384,-4.1112,7.46007
1523362608947,acc,-0.122147,2.29025,-2.30135
1523362608948,gyro,-11.6237,-3.32847,-1.73609
1523362608948,mag,97.6402,282.873,94.8666
1523362608949,ori,-14.6429,-10.8057,4.45179
1523362608957,acc,0.196991,2.14084,-4.04124
1523362608958,gyro,-9.11403,-5.12702,-0.516947
1523362608959,mag,97.6402,282.873,94.8666
1523362608959,ori,-17.4681,-16.6907,1.83907
1523362608967,acc,0.183655,2.03548,-5.12436
1523362608968,gyro,-5.49189,-4.84747,0.669706
1523362608968,mag,94.3463,283.461,97.1624
1523362608969,ori,-21.0287,-21.145,0.0891653
1523362608977,acc,-0.161392,2.37596,-5.14995
1523362608978,gyro,-1.5113,-2.36209,1.0356
1523362608979,mag,94.3463,283.461,97.1624
1523362608979,ori,-23.7055,-23.7085,-0.500303
1523362608987,acc,-0.272583,2.34476,-4.68524
1523362608988,gyro,1.85608,0.180353,1.05811
1523362608989,mag,93.7491,283.909,97.6956
1523362608990,ori,-24.4684,-24.2581,-0.0573021
1523362608997,acc,-0.0283508,1.87465,-3.99066
1523362608997,gyro,1.85608,0.180353,1.05811
1523362608998,mag,93.7491,283.909,97.6956
1523362608998,ori,-23.621,-23.2517,1.2221
1523362609007,acc,0.10437,1.68112,-3.19524
1523362609008,gyro,4.95399,2.28193,1.90367
1523362609008,mag,96.1498,284.442,96.5367
1523362609009,ori,-21.9771,-21.3954,3.08266
1523362609017,acc,0.284821,1.46161,-2.75703
1523362609018,gyro,4.95399,2.28193,1.90367
1523362609018,mag,96.1498,284.442,96.5367
1523362609019,ori,-19.7206,-19.0453,5.41771
1523362609027,acc,0.331039,1.32825,-2.60762
1523362609028,gyro,5.86293,3.05827,2.72749
1523362609028,mag,98.7766,285.577,94.3243
1523362609029,ori,-17.028,-16.2437,8.27367
1523362609037,acc,0.216797,1.28261,-2.35863
1523362609038,gyro,6.92588,3.36185,3.60353
1523362609038,mag,98.7766,285.577,94.3243
1523362609039,ori,-14.2475,-12.8646,11.581
1523362609047,acc,0.0379486,1.2464,-1.95003
1523362609048,gyro,8.45948,3.60417,4.7206
1523362609048,mag,103.051,287.546,88.0385
1523362609049,ori,-11.5645,-8.92286,15.1341
1523362609057,acc,-0.134842,1.12231,-1.46742
1523362609058,gyro,8.45948,3.60417,4.7206
1523362609058,mag,103.051,287.546,88.0385
1523362609059,ori,-9.03351,-4.59664,18.7604
1523362609067,acc,-0.394287,0.915344,-1.05159
1523362609068,gyro,8.6765,3.77094,5.08885
1523362609068,mag,107.907,286.445,78.9711
1523362609068,ori,-6.69983,-0.0812918,22.3644
1523362609077,acc,-0.658997,0.732086,-0.82309
1523362609078,gyro,8.50326,3.76528,5.1676
1523362609078,mag,107.907,286.445,78.9711
1523362609079,ori,-4.68431,4.44785,25.7717
1523362609087,acc,-0.688248,0.580124,-0.697937
1523362609088,gyro,8.15719,3.47728,4.82815
1523362609088,mag,109.741,280.535,69.0484
1523362609089,ori,-3.08564,8.89262,28.8139
1523362609097,acc,-0.550018,0.417877,-0.521042
1523362609098,gyro,7.86879,3.12701,4.44423
1523362609098,mag,109.741,280.535,69.0484
1523362609099,ori,-1.83566,13.2576,31.5741
1523362609108,acc,-0.382477,0.230896,-0.287567
1523362609108,gyro,6.88089,3.05181,4.16471
1523362609109,mag,108.648,272.286,64.9428
1523362609109,ori,-0.793173,17.403,34.1463
1523362609117,acc,-0.284119,0.138336,-0.0855255
1523362609118,gyro,6.88089,3.05181,4.16471
1523362609118,mag,108.648,272.286,64.9428
1523362609119,ori,0.132051,21.2383,36.7427
1523362609127,acc,-0.361313,0.1194,-0.0373535
1523362609128,gyro,6.14214,3.22122,4.41585
1523362609128,mag,106.891,265.682,63.3957
1523362609129,ori,0.925261,24.6812,39.5046
1523362609137,acc,-0.478683,0.0610352,-0.116791
1523362609138,gyro,5.36963,3.17605,4.55293
1523362609138,mag,106.891,265.682,63.3957
1523362609139,ori,1.46102,27.7302,42.3448
1523362609147,acc,-0.505188,-0.0363617,-0.191254
1523362609148,gyro,4.83067,2.8266,4.48103
1523362609148,mag,105.077,262.15,64.9978
1523362609149,ori,1.63385,30.5192,45.1854
1523362609158,acc,-0.497253,-0.146927,-0.171234
1523362609158,gyro,4.19637,1.59818,4.18091
1523362609159,mag,105.077,262.15,64.9978
1523362609159,ori,1.33528,33.1309,48.0283
1523362609167,acc,-0.478027,-0.254379,-0.0656891
1523362609168,gyro,4.19637,1.59818,4.18091
1523362609168,mag,103.42,259.893,66.8222
1523362609169,ori,0.57922,35.524,50.8559
1523362609177,acc,-0.520706,-0.321091,0.0168457
1523362609178,gyro,3.75622,0.967866,3.96411
1523362609178,mag,103.42,259.893,66.8222
1523362609179,ori,-0.608845,37.6003,53.6406
1523362609187,acc,-0.537216,-0.369705,0.0111847
1523362609187,gyro,3.1928,0.317366,3.65696
1523362609188,mag,101.468,258.835,69.1
1523362609188,ori,-2.16262,39.3104,56.3227
1523362609197,acc,-0.535141,-0.438614,-0.129974
1523362609198,gyro,2.66448,-0.20996,3.28462
1523362609198,mag,101.468,258.835,69.1
1523362609199,ori,-3.94454,40.6847,58.8065
1523362609207,acc,-0.485626,-0.498596,-0.24234
1523362609209,gyro,2.25369,-1.17172,2.49925
1523362609209,mag,98.997,258.825,71.5346
1523362609210,ori,-5.92141,41.8718,61.0693
1523362609217,acc,-0.430267,-0.511124,-0.262283
1523362609218,gyro,2.25369,-1.17172,2.49925
1523362609218,mag,98.997,258.825,71.5346
1523362609219,ori,-8.03504,42.9848,63.1584
1523362609227,acc,-0.377533,-0.51503,-0.196365
1523362609228,gyro,2.21243,-1.43189,2.19832
1523362609229,mag,97.3489,258.443,73.9579
1523362609229,ori,-10.1993,44.0264,65.1004
1523362609237,acc,-0.352921,-0.514191,-0.0765686
1523362609238,gyro,2.04059,-1.47456,1.93999
1523362609238,mag,97.3489,258.443,73.9579
1523362609239,ori,-12.2782,44.9218,66.9074
1523362609247,acc,-0.386795,-0.520691,-0.0288849
1523362609248,gyro,1.67253,-1.26061,1.72465
1523362609248,mag,95.55,258.211,75.3332
1523362609249,ori,-14.0986,45.5732,68.5309
1523362609257,acc,-0.41333,-0.52655,-0.00550842
1523362609258,gyro,1.20586,-0.901175,1.5136
1523362609259,mag,95.55,258.211,75.3332
1523362609259,ori,-15.5405,45.9642,69.9314
1523362609267,acc,-0.440002,-0.511337,-0.0035553
1523362609268,gyro,0.763934,-0.41379,1.30705
1523362609268,mag,95.1797,258.959,76.238
1523362609269,ori,-16.5307,46.13,71.0879
1523362609277,acc,-0.430847,-0.492264,-0.00315857
1523362609278,gyro,0.346865,0.0685154,1.0825
1523362609279,mag,95.1797,258.959,76.238
1523362609279,ori,-17.0427,46.0955,71.964
1523362609287,acc,-0.460968,-0.485291,-0.0171204
1523362609288,gyro,-0.043087,0.538339,0.833536
1523362609288,mag,95.4047,259.186,75.5597
1523362609289,ori,-17.0875,45.8953,72.5457
1523362609297,acc,-0.526077,-0.48381,0.00708008
1523362609298,gyro,-0.374021,0.888246,0.555167
1523362609298,mag,95.4047,259.186,75.5597
1523362609299,ori,-16.7211,45.5687,72.8213
1523362609307,acc,-0.614151,-0.467758,0.0742645
1523362609308,gyro,-0.667405,1.16417,0.217088
1523362609309,mag,96.1559,259.864,74.3489
1523362609309,ori,-15.9548,45.1448,72.7507
1523362609317,acc,-0.70668,-0.413651,0.247391
1523362609318,gyro,-0.951455,1.47177,-0.222903
1523362609318,mag,96.1559,259.864,74.3489
1523362609319,ori,-14.6737,44.6238,72.2532
1523362609327,acc,-0.85199,-0.385849,0.398911
1523362609328,gyro,-1.32325,1.9408,-0.795913
1523362609329,mag,98.4794,260.098,72.6662
1523362609329,ori,-12.7984,43.9541,71.2449
1523362609337,acc,-1.02782,-0.399017,0.622208
1523362609338,gyro,-1.79472,2.25558,-1.47187
1523362609339,mag,98.4794,260.098,72.6662
1523362609340,ori,-10.3529,43.0607,69.6457
1523362609347,acc,-1.20975,-0.489532,0.837677
1523362609348,gyro,-2.40166,2.47104,-2.35637
1523362609349,mag,102.002,260.562,69.3167
1523362609349,ori,-7.36625,41.8164,67.3267
1523362609357,acc,-1.28506,-0.573807,1.04378
1523362609358,gyro,-3.24349,2.2553,-3.44814
1523362609359,mag,102.002,260.562,69.3167
1523362609360,ori,-4.12392,40.0306,64.231
1523362609367,acc,-1.29416,-0.600876,1.25291
1523362609368,gyro,-4.36222,1.50701,-4.75831
1523362609368,mag,106.728,262.155,65.3497
1523362609369,ori,-0.953879,37.4652,60.3125
1523362609377,acc,-1.32402,-0.465515,1.5023
1523362609378,gyro,-5.81435,0.27967,-6.35511
1523362609379,mag,106.728,262.155,65.3497
1523362609380,ori,1.79988,33.8284,55.5335
1523362609387,acc,-1.36954,0.0827332,1.7085
1523362609388,gyro,-7.78351,-1.19193,-8.26521
1523362609388,mag,111.324,267.871,62.5825
1523362609389,ori,3.78738,28.7729,49.9686
1523362609397,acc,-1.2999,1.69122,1.79097
1523362609398,gyro,-10.3808,-2.78,-9.95405
1523362609399,mag,111.324,267.871,62.5825
1523362609399,ori,4.6258,21.9114,43.9777
1523362609407,acc,-1.19142,3.62866,1.29756
1523362609408,gyro,-13.7436,-3.67321,-11.1292
1523362609409,mag,113.419,281.823,67.4212
1523362609410,ori,4.29711,13.0659,37.877
1523362609417,acc,-0.838089,5.19426,-0.0510864
1523362609418,gyro,-16.7789,-3.98011,-11.8214
1523362609419,mag,113.419,281.823,67.4212
1523362609420,ori,3.72733,8.02872,34.7834
1523362609428,acc,-0.838089,5.19426,-0.0510864
1523362609430,gyro,-16.7789,-3.98011,-11.8214
1523362609430,mag,113.419,281.823,67.4212
1523362609431,ori,3.72733,8.02872,34.7834
1523362609437,acc,0.386902,4.28406,-5.01677
1523362609437,gyro,-16.615,-4.14379,-11.0251
1523362609438,mag,107.782,291.167,81.1455
1523362609438,ori,-1.1095,-12.5606,21.9383
1523362609447,acc,1.25275,2.75809,-5.98921
1523362609448,gyro,-12.3903,-5.49857,-9.32061
1523362609448,mag,100.671,291.287,89.87
1523362609449,ori,-5.89894,-20.0057,15.6414
1523362609457,acc,2.05434,1.98358,-5.16327
1523362609458,gyro,-7.13303,-4.01086,-7.16013
1523362609459,mag,100.671,291.287,89.87
1523362609459,ori,-12.1405,-25.2455,8.03969
1523362609467,acc,2.53984,1.65109,-4.22354
1523362609468,gyro,-3.43747,-0.442897,-4.29713
1523362609468,mag,98.0413,289.853,91.3325
1523362609469,ori,-12.9393,-25.94,6.47174
1523362609477,acc,2.28113,1.49644,-3.22231
1523362609478,gyro,-1.06221,2.01003,-0.914601
1523362609478,mag,98.0413,289.853,91.3325
1523362609479,ori,-12.6188,-26.6012,5.14974
1523362609487,acc,1.57935,1.55524,-2.60616
1523362609488,gyro,0.0516448,2.35815,1.96533
1523362609489,mag,99.1677,290.758,89.5163
1523362609490,ori,-10.8884,-26.8334,5.95392
1523362609497,acc,0.767395,1.46478,-2.6483
1523362609498,gyro,0.440362,2.10292,3.94379
1523362609498,mag,99.1677,290.758,89.5163
1523362609499,ori,-8.60778,-26.9725,8.22802
1523362609507,acc,0.115021,1.27512,-3.00375
1523362609508,gyro,1.07857,1.86954,4.82218
1523362609508,mag,101.202,293.541,87.2364
1523362609509,ori,-6.10188,-26.8116,11.2822
1523362609517,acc,-0.254913,1.07193,-3.14967
1523362609518,gyro,2.46461,1.42721,4.87514
1523362609518,mag,101.202,293.541,87.2364
1523362609519,ori,-3.75472,-25.8665,14.5347
1523362609527,acc,-0.31337,0.94809,-3.02206
1523362609528,gyro,4.40245,0.844695,4.48609
1523362609529,mag,103.678,294.752,84.1261
1523362609529,ori,-1.88931,-23.7596,17.5629
1523362609537,acc,-0.205597,0.942596,-2.68941
1523362609538,gyro,6.38008,-0.257134,4.02896
1523362609538,mag,103.678,294.752,84.1261
1523362609539,ori,-0.845728,-20.4307,20.2141
1523362609547,acc,-0.050766,1.02701,-2.21527
1523362609548,gyro,8.10697,-1.42846,3.73464
1523362609548,mag,105.318,293.635,81.3287
1523362609549,ori,-0.759627,-16.0327,22.577
1523362609557,acc,0.0389252,1.10988,-1.69179
1523362609558,gyro,9.3858,-1.96268,3.75112
1523362609559,mag,105.318,293.635,81.3287
1523362609559,ori,-1.65227,-8.06145,26.0728
1523362609567,acc,-0.0072937,1.12515,-1.11894
1523362609568,gyro,10.1174,-1.85993,4.02802
1523362609568,mag,104.766,289.664,74.9634
1523362609569,ori,-2.03725,-5.18084,27.3392
1523362609577,acc,-0.123154,0.972351,-0.634842
1523362609578,gyro,10.124,-1.18911,4.39927
1523362609579,mag,104.766,289.664,74.9634
1523362609579,ori,-2.71861,0.547738,30.0611
1523362609587,acc,-0.36235,0.846909,-0.427399
1523362609588,gyro,9.42012,-0.0711858,4.65143
1523362609589,mag,103.152,282.915,69.2894
1523362609589,ori,-3.0885,5.92835,32.9874
1523362609597,acc,-0.671143,0.767273,-0.515244
1523362609598,gyro,8.49879,1.22005,4.66082
1523362609599,mag,103.152,282.915,69.2894
1523362609599,ori,-2.78432,13.0544,37.4364
1523362609607,acc,-0.870758,0.577606,-0.635925
1523362609608,gyro,7.81498,2.21725,4.37536
1523362609609,mag,102.811,274.817,66.2232
1523362609610,ori,-2.11227,17.3736,40.1723
1523362609617,acc,-0.946075,0.386993,-0.659195
1523362609618,gyro,7.49904,2.8629,3.87692
1523362609618,mag,102.811,274.817,66.2232
1523362609619,ori,-1.68052,19.4869,41.4213
1523362609627,acc,-0.849609,0.235596,-0.502716
1523362609628,gyro,7.37921,3.11522,3.23034
1523362609629,mag,102.476,266.941,66.3819
1523362609630,ori,-0.195399,25.7986,44.5694
1523362609637,acc,-0.653229,0.0830841,-0.24736
1523362609638,gyro,7.22528,3.20148,2.68656
1523362609638,mag,102.476,266.941,66.3819
1523362609639,ori,0.338545,27.8723,45.4328
1523362609647,acc,-0.450577,-0.0285645,-0.00697327
1523362609648,gyro,6.83682,3.36254,2.40446
1523362609648,mag,103.126,260.866,68.4008
1523362609649,ori,1.4816,31.8798,46.9885
1523362609657,acc,-0.381042,-0.0756226,0.130722
1523362609658,gyro,6.20205,3.48157,2.4688
1523362609659,mag,103.126,260.866,68.4008
1523362609660,ori,3.15696,37.2965,49.3149
1523362609667,acc,-0.350021,-0.16301,0.122498
1523362609668,gyro,5.37343,3.32708,2.50766
1523362609668,mag,104.234,256.518,70.1125
1523362609669,ori,3.62345,38.8782,50.1145
1523362609677,acc,-0.207062,-0.235535,-0.0137787
1523362609678,gyro,4.65976,2.70302,2.4255
1523362609679,mag,104.234,256.518,70.1125
1523362609680,ori,4.36992,43.0614,52.5224
1523362609687,acc,-0.181152,-0.35553,-0.100204
1523362609688,gyro,4.23928,1.74099,2.41625
1523362609688,mag,103.928,254.565,71.8427
1523362609689,ori,4.29996,44.3269,53.3545
1523362609697,acc,-0.179123,-0.415009,-0.0542297
1523362609698,gyro,4.03273,0.775435,2.44891
1523362609699,mag,103.928,254.565,71.8427
1523362609699,ori,3.04091,47.9314,56.0632
1523362609707,acc,-0.174469,-0.416809,0.0858307
1523362609708,gyro,3.86117,-0.0348997,2.40456
1523362609709,mag,102.573,252.458,74.4878
1523362609710,ori,1.45426,50.1727,58.0141
1523362609717,acc,-0.210403,-0.435669,0.222992
1523362609718,gyro,3.56849,-0.69372,2.25048
1523362609718,mag,102.573,252.458,74.4878
1523362609719,ori,0.490766,51.2077,59.0095
1523362609727,acc,-0.266129,-0.465866,0.251358
1523362609728,gyro,3.02116,-1.18609,2.04327
1523362609729,mag,100.621,251.25,76.7657
1523362609730,ori,-2.86559,53.7697,61.9891
1523362609737,acc,-0.263138,-0.525528,0.228531
1523362609738,gyro,2.33244,-1.44315,1.76688
1523362609739,mag,100.621,251.25,76.7657
1523362609740,ori,-4.03156,54.4075,62.9247
1523362609747,acc,-0.249634,-0.550781,0.162491
1523362609748,gyro,1.68551,-1.28136,1.50684
1523362609748,mag,98.8209,250.643,78.6662
1523362609749,ori,-6.20693,55.3792,64.655
1523362609757,acc,-0.247192,-0.53392,0.106216
1523362609758,gyro,1.1777,-0.88067,1.30932
1523362609759,mag,98.8209,250.643,78.6662
1523362609759,ori,-8.04457,56.0238,66.2024
1523362609767,acc,-0.251282,-0.526764,0.0266571
1523362609768,gyro,0.748406,-0.423383,1.148
1523362609768,mag,98.0001,251.164,79.8774
1523362609769,ori,-9.46456,56.4035,67.5561
1523362609777,acc,-0.254745,-0.52478,-0.0404358
1523362609778,gyro,0.404704,-0.102115,0.991902
1523362609779,mag,98.0001,251.164,79.8774
1523362609780,ori,-10.9236,56.6028,69.2066
1523362609787,acc,-0.282532,-0.526642,-0.0404968
